Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,330,18,P:System.Drawing.Image.Width,,,,,"for (int x = 0; x < bm.Width; x++)                    {                       Color col = bm.GetPixel(x, y);                       int sum = col.R + col.G + col.B;                       byte intensity = (byte)(sum / 3);                       byte alpha = col.A;                       int idx = 2 * (y * bm.Width + x);                       imageData[idx + 0] = intensity;                       imageData[idx + 1] = alpha;                    }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,328,15,P:System.Drawing.Image.Height,,,,,"for (int y = 0; y < bm.Height; y++)                 {                    for (int x = 0; x < bm.Width; x++)                    {                       Color col = bm.GetPixel(x, y);                       int sum = col.R + col.G + col.B;                       byte intensity = (byte)(sum / 3);                       byte alpha = col.A;                       int idx = 2 * (y * bm.Width + x);                       imageData[idx + 0] = intensity;                       imageData[idx + 1] = alpha;                    }                 }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,319,21,P:System.Drawing.Image.Width,,,,,int idx = 4 * (y * bm.Width + x);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,318,21,"M:System.Drawing.Bitmap.GetPixel(System.Int32,System.Int32)",,,,,"Color col = bm.GetPixel(x, y);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,316,18,P:System.Drawing.Image.Width,,,,,"for (int x = 0; x < bm.Width; x++)                    {                       Color col = bm.GetPixel(x, y);                       int idx = 4 * (y * bm.Width + x);                       imageData[idx + 0] = col.R;                       imageData[idx + 1] = col.G;                       imageData[idx + 2] = col.B;                       imageData[idx + 3] = col.A;                    }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,314,15,P:System.Drawing.Image.Height,,,,,"for (int y = 0; y < bm.Height; y++)                 {                    for (int x = 0; x < bm.Width; x++)                    {                       Color col = bm.GetPixel(x, y);                       int idx = 4 * (y * bm.Width + x);                       imageData[idx + 0] = col.R;                       imageData[idx + 1] = col.G;                       imageData[idx + 2] = col.B;                       imageData[idx + 3] = col.A;                    }                 }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,307,21,P:System.Drawing.Image.Width,,,,,int idx = 2 * (y * bm.Width + x);
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,300,21,"M:System.Drawing.Bitmap.GetPixel(System.Int32,System.Int32)",,,,,"Color col = bm.GetPixel(x, y);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,298,18,P:System.Drawing.Image.Width,,,,,"for (int x = 0; x < bm.Width; x++)                    {                       Color col = bm.GetPixel(x, y);                       byte r, g, b;                       r = SCALE_8_5(col.R);                       g = SCALE_8_5(col.G);                       b = SCALE_8_5(col.B);                       byte c0 = (byte)((r << 3) | (g >> 2));                       byte c1 = (byte)(((g & 0x3) << 6) | (b << 1) | ((col.A > 0) ? 1 : 0));                       int idx = 2 * (y * bm.Width + x);                       imageData[idx + 0] = c0;                       imageData[idx + 1] = c1;                    }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,296,15,P:System.Drawing.Image.Height,,,,,"for (int y = 0; y < bm.Height; y++)                 {                    for (int x = 0; x < bm.Width; x++)                    {                       Color col = bm.GetPixel(x, y);                       byte r, g, b;                       r = SCALE_8_5(col.R);                       g = SCALE_8_5(col.G);                       b = SCALE_8_5(col.B);                       byte c0 = (byte)((r << 3) | (g >> 2));                       byte c1 = (byte)(((g & 0x3) << 6) | (b << 1) | ((col.A > 0) ? 1 : 0));                       int idx = 2 * (y * bm.Width + x);                       imageData[idx + 0] = c0;                       imageData[idx + 1] = c1;                    }                 }"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,290,9,P:System.Drawing.Image.Height,,,,,int numPixels = bm.Width * bm.Height;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,290,9,P:System.Drawing.Image.Width,,,,,int numPixels = bm.Width * bm.Height;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,233,6,T:System.Drawing.Graphics,,,,,"public static void RenderTexture(Graphics g, byte[] data, byte[] palette, int offset, int width, int height, int scale, N64Codec codec, N64IMode mode)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,269,18,"M:System.Drawing.Graphics.FillRectangle(System.Drawing.Brush,System.Int32,System.Int32,System.Int32,System.Int32)",,,,,"g.FillRectangle(brush, w * scale, h * scale, scale, scale);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,268,18,T:System.Drawing.SolidBrush,,,,,"brush = new SolidBrush(MakeColor(data, palette, pixOffset, select, codec, mode));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Texture64\Texture64.csproj,File,Texture64\N64Graphics.cs,268,18,M:System.Drawing.SolidBrush.#ctor(System.Drawing.Color),,,,,"brush = new SolidBrush(MakeColor(data, palette, pixOffset, select, codec, mode));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\Program.cs,18,12,T:System.Windows.Forms.Application,,,,,Application.Run(new ImageForm());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\Program.cs,18,12,M:System.Windows.Forms.Application.Run(System.Windows.Forms.Form),,,,,Application.Run(new ImageForm());
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\Program.cs,17,12,T:System.Windows.Forms.Application,,,,,Application.SetCompatibleTextRenderingDefault(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\Program.cs,17,12,M:System.Windows.Forms.Application.SetCompatibleTextRenderingDefault(System.Boolean),,,,,Application.SetCompatibleTextRenderingDefault(false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\Program.cs,16,12,T:System.Windows.Forms.Application,,,,,Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\Program.cs,16,12,M:System.Windows.Forms.Application.EnableVisualStyles,,,,,Application.EnableVisualStyles();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1060,9,T:System.Windows.Forms.ToolStripMenuItem,,,,,gvEditPaletteColor.Visible = (rightClickGV == gviewPalette);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1060,9,P:System.Windows.Forms.ToolStripItem.Visible,,,,,gvEditPaletteColor.Visible = (rightClickGV == gviewPalette);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1050,21,M:System.Windows.Forms.Control.Invalidate,,,,,gviewPalette.Invalidate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1048,24,M:System.Windows.Forms.Control.Invalidate,,,,,viewer.Invalidate();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1044,21,T:System.Windows.Forms.ToolStripButton,,,,,toolStripSave.Enabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1044,21,P:System.Windows.Forms.ToolStripItem.Enabled,,,,,toolStripSave.Enabled = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1020,18,T:System.Windows.Forms.NumericUpDown,,,,,int targetOffset = (int)numericPalette.Value + byteOffset;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1020,18,P:System.Windows.Forms.NumericUpDown.Value,,,,,int targetOffset = (int)numericPalette.Value + byteOffset;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1016,18,T:System.Windows.Forms.ColorDialog,,,,,"N64Graphics.ColorToRGBA16(colorDialogPalette.Color, out byte c0, out byte c1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1016,18,P:System.Windows.Forms.ColorDialog.Color,,,,,"N64Graphics.ColorToRGBA16(colorDialogPalette.Color, out byte c0, out byte c1);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1013,15,T:System.Windows.Forms.DialogResult,,,,,"if (colorDialogPalette.ShowDialog() == DialogResult.OK)                 {                    // Convert selected color back to RGBA16                    N64Graphics.ColorToRGBA16(colorDialogPalette.Color, out byte c0, out byte c1);                      // Determine where to save the palette data                    byte[] targetPalette;                    int targetOffset = (int)numericPalette.Value + byteOffset;                      if (separatePalette && extPaletteData != null)                    {                       targetPalette = extPaletteData;                       extPaletteChanged = true;                    }                    else                    {                       targetPalette = romData;                       fileDataChanged = true;                    }                      // Update the palette data                    if (targetOffset + 1 < targetPalette.Length)                    {                       targetPalette[targetOffset] = c0;                       targetPalette[targetOffset + 1] = c1;                         // Update curPalette as well                       curPalette[byteOffset] = c0;                       curPalette[byteOffset + 1] = c1;                         // Mark as needing save and refresh viewers                       toolStripSave.Enabled = true;                       UpdatePalette();                       foreach (GraphicsViewer viewer in viewers)                       {                          viewer.Invalidate();                       }                       gviewPalette.Invalidate();                    }                 }"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,Texture64\Texture64.csproj,File,Texture64\ImageForm.cs,1013,15,T:System.Windows.Forms.DialogResult,,,,,"if (colorDialogPalette.ShowDialog() == DialogResult.OK)                 {                    // Convert selected color back to RGBA16                    N64Graphics.ColorToRGBA16(colorDialogPalette.Color, out byte c0, out byte c1);                      // Determine where to save the palette data                    byte[] targetPalette;                    int targetOffset = (int)numericPalette.Value + byteOffset;                      if (separatePalette && extPaletteData != null)                    {                       targetPalette = extPaletteData;                       extPaletteChanged = true;                    }                    else                    {                       targetPalette = romData;                       fileDataChanged = true;                    }                      // Update the palette data                    if (targetOffset + 1 < targetPalette.Length)                    {                       targetPalette[targetOffset] = c0;                       targetPalette[targetOffset + 1] = c1;                         // Update curPalette as well                       curPalette[byteOffset] = c0;                       curPalette[byteOffset + 1] = c1;                         // Mark as needing save and refresh viewers                       toolStripSave.Enabled = true;                       UpdatePalette();                       foreach (GraphicsViewer viewer in viewers)                       {                          viewer.Invalidate();                       }                       gviewPalette.Invalidate();                    }                 }"
